SHA,ETAG,Author,Username,Additions,Deletions,Total,Date
4aa32537393221be4e84dcf3a2c62d2214e675a6,"W/""e3eb492fb120c7c09826d9b74e6ae076a7cb6ed01e8e375ceb3d76a26ec47310""",Mike Burns,mike-burns,28.0,1.0,29.0,"Tue, 27 Dec 2011 00:15:51 GMT"
9bac9640797465c5de5f7a96c1cbdd8c6a90a3b0,"W/""d91ceadb3f32e9dd0205877b7b22becb80eccafd14c2a59192405f9953e3a536""",Mike Burns,mike-burns,8.0,2.0,10.0,"Mon, 26 Dec 2011 18:29:41 GMT"
d803f53a8e53b05329d7b174d17b0ed96410d93d,"W/""aef54fcf283a050e3721f0d62619ec257c38a328db5c9606894c9952112ae164""",Mike Burns,mike-burns,47.0,14.0,61.0,"Mon, 26 Dec 2011 18:15:15 GMT"
2f01126cbbf7a0ffc1cddb536d15e8247c60066c,"W/""f92b42cb4e38aea022d00c099010ec5d50d6bc276aacb4e67ca315095ebae37d""",Mike Burns,mike-burns,26.0,0.0,26.0,"Mon, 26 Dec 2011 17:01:42 GMT"
60ad8b545303aad7c180fc94993425f55fe028ce,"W/""f86d6475a53239884a6f31719724cfed90674505ed7c2ac01e225c792797ff6f""",Mike Burns,mike-burns,26.0,2.0,28.0,"Mon, 26 Dec 2011 16:36:11 GMT"
4fc1ee9d62d4d9e13721d5eef7be050a892da2f4,"W/""b09af70cb8b6b8a5ce10a486428f2c6af20d47a324e474a9a8f1970f3afdd4c8""",Mike Burns,mike-burns,43.0,2.0,45.0,"Mon, 26 Dec 2011 16:24:30 GMT"
0962f1af82b612c1bf8239c93d075b440066913b,"W/""b69c8055da689719b16b0044b989aa264bf469a44585fe6800a2bfc986996e32""",Mike Burns,mike-burns,37.0,0.0,37.0,"Mon, 26 Dec 2011 16:08:41 GMT"
b06bc40474cb01a3e34938fd9e4efaff165fb0ce,"W/""ada92f4fd21040acd75ac753d693171deea68365a7c158ae9b03cef0c1a64d66""",Mike Burns,mike-burns,56.0,19.0,75.0,"Mon, 26 Dec 2011 15:45:11 GMT"
3a5651b4d251196111fa8fc649c22757c547c43b,"W/""31e13991e2e4163992fcb427368a83ac101e1bdfc7db071658b38be750d2dec3""",Mike Burns,mike-burns,38.0,0.0,38.0,"Mon, 26 Dec 2011 15:23:59 GMT"
274c70c4198609f17578042f34e9768cabb72722,"W/""1915a48032351f1fe497e7883ba5ab4fc2d1d4361beedd702abc1c612f71a385""",Mike Burns,mike-burns,32.0,0.0,32.0,"Mon, 26 Dec 2011 14:29:25 GMT"
c69d8b97318e5c1f7a9bb18ed432dbee9ece6948,"W/""201b4f154ded76137627a4bc1248c0510b1dd237fa906f2254d35ff963c91a1d""",Mike Burns,mike-burns,1801.0,2.0,1803.0,"Mon, 26 Dec 2011 14:22:43 GMT"
2b7228374350ef82f361d9aa5f84d3aa4b55e339,"W/""c27385da6c0aa7d730f97d5ed44b1de0f581deb344d9044a7192f6dfb2b7a4f6""",Mike Burns,mike-burns,102.0,0.0,102.0,"Mon, 26 Dec 2011 14:08:27 GMT"
fd8bfd0ef39a7f2c263ae470d13cf55a152f12f1,"W/""48189ed0c709f56e2c1696ffee7c1db4cee12e8d3e456f3bb9737a3be1c7ac93""",Mike Burns,mike-burns,27.0,0.0,27.0,"Mon, 26 Dec 2011 13:38:03 GMT"
ef9ea4d600d1c6743e5c6b7b2cff3cc10aa11eb5,"W/""2e97cac0dc0b2bcebfe5497a11e36be3ac7821d3260eac3935ff134c1c05b776""",Mike Burns,mike-burns,34.0,5.0,39.0,"Mon, 26 Dec 2011 13:35:18 GMT"
0d8ed5b79bba60f7a5f784d86dd2870483d8b1ee,"W/""c8eb7f1f920ce369ebcea1394e59ed41089f263b52b9a476e6b4ef6f877a34fd""",Mike Burns,mike-burns,18.0,0.0,18.0,"Sun, 25 Dec 2011 12:25:45 GMT"
95c996499a13b8ce3500d2653a0619b2b29df307,"W/""82648e13961dcd8875f028c768ce3b926ac15ede1ff72cc3ade3c3aa55182ce1""",Mike Burns,mike-burns,26.0,0.0,26.0,"Sat, 24 Dec 2011 12:48:35 GMT"
446e8ffc1cd6891fce226976bb7cc2623c07e1ea,"W/""728f304021bcc7b0c83b63ee350e5a1456d2469831a1a4b69b4786ad6033f80a""",Mike Burns,mike-burns,119.0,17.0,136.0,"Sat, 24 Dec 2011 01:30:59 GMT"
39ea178950e126a03654c4eb81b22f2235aa5624,"W/""ff2a52b007564ab47b12f8ea6531ca120704aec7a4d0f6a11d692ba9af6843e2""",Mike Burns,mike-burns,116.0,21.0,137.0,"Mon, 12 Dec 2011 01:25:12 GMT"
a2e4e26dcfd737f63e62433dbb45572beb957e7f,"W/""ef699edf6baf389588d385fbf4a2dd469a58be157f91aaad389e869a9b6aed2e""",Mike Burns,mike-burns,2.0,0.0,2.0,"Sun, 11 Dec 2011 23:43:56 GMT"
0af387d3fe8b1f86539e2107fed00f5ace42a881,"W/""b0f9eac7e3e26e1d9b269923baf4b852b670a8325243d136b2cae76ccde8f581""",Mike Burns,mike-burns,21.0,0.0,21.0,"Tue, 15 Nov 2011 03:27:37 GMT"
88295cbef9434fd4cb118e78f1f875e63cac7c58,"W/""86c77686d74d4cf91bd7c2c82808479780b0363a3808674f20e17249093f7d8f""",Mike Burns,mike-burns,58.0,0.0,58.0,"Sun, 13 Nov 2011 23:56:21 GMT"
3d3906b1b2d0f31f4431945dd02deb7a3ccd6577,"W/""93a8edef6c94aef91738176ad9cb3db337e05907d8edf8905eaf042a9a58f7e7""",Mike Burns,mike-burns,38.0,0.0,38.0,"Sun, 13 Nov 2011 23:39:04 GMT"
018a20c68de81b64d39177fc4c5f0f88f9c41384,"W/""a6f06cf213e7557a80c2feff98a934cee012788cad03e411a1f7311c32463d65""",Mike Burns,mike-burns,78.0,2.0,80.0,"Sun, 13 Nov 2011 23:18:16 GMT"
60365911b6f1319bafe975a10182f828f8c2f96f,"W/""e0169a1630558a66e86a854183388c7cb489b5c9ce32f442190da0cad7d6b8a8""",Mike Burns,mike-burns,12.0,10.0,22.0,"Sun, 13 Nov 2011 01:08:39 GMT"
6318e2e38ab839abc2b91256a36f6f4990b1546c,"W/""d19c971062f8e7e7e1faf30cfc55e71d1d95e4a4fc3e401769014590b4d26a4a""",Mike Burns,mike-burns,20.0,0.0,20.0,"Sun, 13 Nov 2011 01:04:11 GMT"
4993145fe7a76e2c4c08f96d4b7fde6792c10058,"W/""7d223fd6b7a9c088319e95ccf91f8651b2b3b30d934f44f6f1d7570ef70d0ccd""",Mike Burns,mike-burns,19.0,0.0,19.0,"Sun, 13 Nov 2011 00:58:41 GMT"
6f720342aaa6abd5f1ce9090be0931d0a4b42f1c,"W/""614663de6c391548bdab0cc087ba0fb41e97338af1df90e503355fb8b71d3946""",Mike Burns,mike-burns,18.0,0.0,18.0,"Sun, 13 Nov 2011 00:55:55 GMT"
e5835eddddd777fcbe1656c5510e342b3fd4902f,"W/""8e7e57d4721ac7d69674e298b514330d23ea7a876d09bb727acb9753116538aa""",Mike Burns,mike-burns,24.0,0.0,24.0,"Sun, 13 Nov 2011 00:52:16 GMT"
a3124c7dcb529b7f1f95a7f175898a21afe9311e,"W/""d2ddc8dba2f1271c155ea5aa8bcf318b5d8b8417b2ba493b55da91aaa4991640""",Mike Burns,mike-burns,43.0,0.0,43.0,"Sun, 13 Nov 2011 00:42:44 GMT"
d5937623e6322c5473dd7b2f49ff3dc21993566c,"W/""e392bf9ec9bf55655ace755c6d4292b690d53b4f92ff4b4eaa595ea7a7bfb88c""",Mike Burns,mike-burns,60.0,8.0,68.0,"Sat, 12 Nov 2011 22:19:31 GMT"
4bfecf7a811a58dd7a370c92a2606c7458cd8fd7,"W/""704668aec73e2ecb2f760ef0fee657e4f257ce83cdd997ab24660048e7409a3f""",Mike Burns,mike-burns,86.0,0.0,86.0,"Sat, 12 Nov 2011 22:05:19 GMT"
918112b13ab8797a3a569cd067672eccea36b9f3,"W/""5150417e9885fd122b5ac5d4fc2aecc6243516d99b914dabfe0c8e6193c78a67""",Mike Burns,mike-burns,22.0,0.0,22.0,"Fri, 11 Nov 2011 02:31:45 GMT"
28067f1668a5d6d56f60a2db567f59ef85e70c1d,"W/""671d170a22f5ce95b7d8cde920181e8731b9823ab8acd74e3e203bc09607640a""",Mike Burns,mike-burns,47.0,1.0,48.0,"Fri, 11 Nov 2011 02:27:46 GMT"
eed831051496531c09d1b429d8ccc93c76d7e3eb,"W/""adc614470b2e0320dafbe5c7d7bdcb1422e7c03628f547bdcad6eba972304ff2""",Mike Burns,mike-burns,64.0,0.0,64.0,"Fri, 11 Nov 2011 02:09:40 GMT"
06cfca8868470e268855da6cea77a743eade42a9,"W/""8c2912941e1a6d692c51984ad776cfb6c7e429b4f434928e2db74d517b67ff55""",Mike Burns,mike-burns,107.0,1.0,108.0,"Fri, 11 Nov 2011 01:32:18 GMT"
4658b4f404b5aae832632f9e907287f3d76e1214,"W/""0ccfd5fd7d842d948ff1f6adab62e8ecce142c466585214a2af85a554e8dfb1b""",Mike Burns,mike-burns,40.0,4.0,44.0,"Fri, 11 Nov 2011 00:44:50 GMT"
6b102f6e7e29090f770fe06ee2b203d07c064280,"W/""4034ae8ac1ddf0c69ec31d8ed9963fb2f38656727fe028fa20450a459f2d1ca2""",Mike Burns,mike-burns,54.0,1.0,55.0,"Fri, 11 Nov 2011 00:30:06 GMT"
afbb7926f0245f9a69e8ab57eed1c62590ee628f,"W/""15dfa4c32fd7342ccebccb483fed13f5b56851b2bc4f73bdf14fa40bee984f36""",Mike Burns,mike-burns,22.0,0.0,22.0,"Fri, 11 Nov 2011 00:04:48 GMT"
f135e38ddae8fbab1e1adb7d746a6c50265a66db,"W/""e0688eda5290b9c589a2a6e685d80675d7e9b539669030530e6f90ba2316a124""",Mike Burns,mike-burns,20.0,0.0,20.0,"Thu, 10 Nov 2011 23:58:51 GMT"
997952e04310f4a0a9d361375295e9839d5ad0f3,"W/""0ebd40a6aa0b995ff251752561384626e29b2564fae3cfab3bd8270a118219a2""",Mike Burns,mike-burns,10.0,4.0,14.0,"Thu, 10 Nov 2011 23:51:24 GMT"
6c9888e75086e5874ac1f0d0cef38d914ced1f9f,"W/""0102ea4ae6f512b62b4833529212c76df36e03c886cfc7e297e02ce345b19e63""",Mike Burns,mike-burns,51.0,0.0,51.0,"Thu, 10 Nov 2011 23:47:11 GMT"
3895199c49a2e22ae0744bf1ddc84b6b1f1f7bce,"W/""9d16a16b8cd1137c976b892ccbbcc0d3a9a309b7ee0583b4ff90b3e43175f53b""",Mike Burns,mike-burns,40.0,1.0,41.0,"Thu, 10 Nov 2011 22:54:50 GMT"
4eb09aa2bedbd512a98958f1bea075ff684d7cd9,"W/""0fd665b89ca23254be69c69ed37f5d76643d25f7d5f6a69a817ef6ba35b19383""",Mike Burns,mike-burns,38.0,0.0,38.0,"Thu, 10 Nov 2011 01:29:28 GMT"
f92930a00f64191ea4f133a197f9695bd818fb97,"W/""def6bc6b379242a0a87a95622275921f226cb7663136a88aa6742beaf3da767a""",Mike Burns,mike-burns,20.0,0.0,20.0,"Thu, 10 Nov 2011 01:03:52 GMT"
5525c75163212e9002a3fedf0fde8992e8b81576,"W/""1bc4aa32603a686aa2ade928b7055ba5606c56a8d0bc414a07cc3d6462b35890""",Mike Burns,mike-burns,45.0,0.0,45.0,"Thu, 10 Nov 2011 01:01:44 GMT"
b619f10972bd3e99f3d18f86a49caf2a21f944f5,"W/""aa913a4df89275f2fd9c2ff00ec0b0f62d242343862a3e855124ea1cde81ba82""",Mike Burns,mike-burns,26.0,0.0,26.0,"Thu, 10 Nov 2011 00:16:41 GMT"
8ed2a18a8a5888f994bd696a7688b9b487998d1e,"W/""8abdaba94c7fd6b30d688dbef04b324abb8488b22647c2d6112fbb6b2aa7b129""",Mike Burns,mike-burns,85.0,4.0,89.0,"Thu, 10 Nov 2011 00:05:26 GMT"
ea9a1252d0183221ee8d26770b673756402340a8,"W/""480039d4dc7f0bfaeafd1e39bfd5b84024ced7d308465d51157432ca8e425783""",Mike Burns,mike-burns,49.0,0.0,49.0,"Wed, 09 Nov 2011 12:26:15 GMT"
74beb63316ec1d0531c17aab51eeb7525491df7b,"W/""0130589413b804ffe792bb02ea253d9ad87e3aa4d7f37db24feda124c23fd21d""",Mike Burns,mike-burns,8.0,108.0,116.0,"Wed, 09 Nov 2011 12:09:01 GMT"
54de7008eb3bb6e15cd531ba99e46c921ca50b76,"W/""9629c5597470975acd79a6529e55b2709ce7d77185181cbad25507bf422354b2""",Mike Burns,mike-burns,1.0,1.0,2.0,"Wed, 09 Nov 2011 12:01:30 GMT"
ef052177f06a7cbb99dcd0bdc36363c66b0f5721,"W/""383c2a0802a620c37a58a74d0a9f0c282979d82f5a08c9697e0fa802983cf45d""",Mike Burns,mike-burns,11.0,5.0,16.0,"Wed, 09 Nov 2011 11:54:33 GMT"
135e69a72885ab6b3b5307e52bf9faa07775c595,"W/""0cd00b0add8edbdcbbe60c44b3c46e11028a279e1960c8a771037bfbc6210bb3""",Mike Burns,mike-burns,38.0,20.0,58.0,"Wed, 09 Nov 2011 04:40:24 GMT"
91e641e906c99733398f8bc6f274d5a00fffc310,"W/""cf8b3088c3b0d17dcc0b87c3211b57d08404720d37e9b7c85f7aa75fe32ef88e""",Mike Burns,mike-burns,23.0,10.0,33.0,"Tue, 01 Nov 2011 05:29:33 GMT"
23b63e73dfb804b73e327b3e57d18ec2d67c95e3,"W/""d5055f192f6d71d55c11e69bf4f3583167f14feeafda3658d5a9083d16f074ed""",Mike Burns,mike-burns,19.0,0.0,19.0,"Tue, 01 Nov 2011 04:54:21 GMT"
62a9d16c5a3c77a6206d26013388f623ac3885e7,"W/""af26db1073a286660b43b34b8975f9cd4518bcb8476da11b6d3a3e55d71288c3""",Mike Burns,mike-burns,23.0,35.0,58.0,"Tue, 01 Nov 2011 04:47:53 GMT"
daaf8555f68c238a6b2f700049b6c3bc9fcfc6c8,"W/""888258d244c4fc1d4fc615f411c7a1b53bd34739022252119850cd3759d7122c""",Mike Burns,mike-burns,40.0,0.0,40.0,"Tue, 01 Nov 2011 04:37:42 GMT"
1eff4c3ccf4376b0cd8bdd057dfbe95b36000b44,"W/""87574128e27c52cc44e5caf39294224c165f127dd66f13d93178fc46b1b0875a""",Mike Burns,mike-burns,25.0,0.0,25.0,"Tue, 01 Nov 2011 04:30:41 GMT"
776d46792e7172a73753058050f7cc71388f05e1,"W/""250b68d61722ee3d2f520218b3486e52acf5691427c62d273f9489600503e633""",Mike Burns,mike-burns,21.0,11.0,32.0,"Tue, 01 Nov 2011 04:27:04 GMT"
2d1652e0eacff389155886f45d6e91f5103607ac,"W/""5148dac231e382a7f9a7f6bb272415485440e1b8b13861006115e8a31a04ac3d""",Mike Burns,mike-burns,54.0,3.0,57.0,"Tue, 01 Nov 2011 04:06:17 GMT"
746779d28dbbeece2593ba37a30a1b457edf3f6e,"W/""f0aeaea1a6c281793a4421aaf9afc6c5bdd01dcb2871f9881dda7594ad9d36f3""",Mike Burns,mike-burns,28.0,2.0,30.0,"Mon, 31 Oct 2011 22:23:46 GMT"
7ede10bf6b0c2d36704676854a96d0ad993e6650,"W/""4adbd86d0efb53cc14ad1c7382d752cb149b2bc7aa9d1210498e383e809392a1""",Mike Burns,mike-burns,9.0,33.0,42.0,"Mon, 31 Oct 2011 21:18:40 GMT"
3f4681410b7d0c17462cb189bb51ebb06cb67033,"W/""e26bf7025afb5279619d01cb1b723e00ed2a9b015b0200d70b01f084f25c20a1""",Mike Burns,mike-burns,75.0,7.0,82.0,"Mon, 31 Oct 2011 04:32:10 GMT"
a3659e1aec3a0470f2ee57559e06edb06cfa8874,"W/""1ad81ff2da1eeba79cc64cf0240ac3f697e75fbf080a5fd8319b62b438bbd358""",Mike Burns,mike-burns,93.0,10.0,103.0,"Mon, 31 Oct 2011 03:47:09 GMT"
736dd6b8a29876b90bdf57e48c40e5c39cfe117c,"W/""f7f7f982158c575c05152718b06846bffd22c5020fe4abe5a41deee62e675858""",Mike Burns,mike-burns,10.0,7.0,17.0,"Mon, 31 Oct 2011 02:57:02 GMT"
c6c91a9c2502f7bc8042ec5331f3bd0dbdaaaea5,"W/""b50cb9e6157912145cc52de87c8bf1e19991ad3022968450ba63888d7fc9671a""",Mike Burns,mike-burns,102.0,79.0,181.0,"Mon, 31 Oct 2011 01:09:15 GMT"
e74907d6ff95c34d1b01aeb67aea02792c7e0bf9,"W/""5c6e7cf900b8da35850f441f324b96427298ed22699ad9a634ca455b4a44cc44""",Mike Burns,mike-burns,7.0,7.0,14.0,"Sun, 30 Oct 2011 23:48:09 GMT"
f04996725b0d9f827578761c7e19728ba68f5b69,"W/""3cefdd1cc7d5b546b95b14addca2613abd4a26fa33374a5fa889ac41404fb438""",Mike Burns,mike-burns,10.0,10.0,20.0,"Sun, 30 Oct 2011 22:37:44 GMT"
23356a8b36d6ba8edabef84cb6d863d8dfbf85e5,"W/""c1c193647afabd9b9b9faa6a399eae40f3faacec2408a2e05d6414402bca5d3d""",Mike Burns,mike-burns,7.0,5.0,12.0,"Sun, 30 Oct 2011 22:36:14 GMT"
4abe7dc990b97ea30e8c239b335e08f1db75275a,"W/""29cc50996e74d7d872837c6742096fd487f6a078fb28b8b3ea8a1258ec710eb5""",Mike Burns,mike-burns,114.0,20.0,134.0,"Sun, 30 Oct 2011 22:28:01 GMT"
9d1a9a361266c3c890b1108ad2fdf52f824b1b81,"W/""2df9bb083ea70354bc787956fac85301530412ffe7116723b9ce8ee0d1402897""",Mike Burns,mike-burns,51.0,6.0,57.0,"Sun, 30 Oct 2011 15:39:39 GMT"
287f7276e45ef4a4752b667503a8cb8a1e21ef9a,"W/""b0ac839971c6b37214d238f16a6be0c244cd6f3ab0845a45aed4cf91759a27fd""",Mike Burns,mike-burns,5.0,3.0,8.0,"Sun, 30 Oct 2011 15:18:09 GMT"
da6c366fe9188df4c499a5c6a2c4f4c9ce16e1ff,"W/""ed1ca41edb65b9c3695252da497b9d53c5ae1e5653dabdf8ba4552e0dffbd333""",Mike Burns,mike-burns,140.0,0.0,140.0,"Sun, 30 Oct 2011 15:15:40 GMT"
